Ref_ID,Simulation_Voc,Simulation_Jsc,JV_default_Voc,Simulation_PCE,Simulation_FF
10602,1.000203,26.426889999999997,1.0,20.59497,0.7791606
10603,1.000203,26.426889999999997,0.86,20.59497,0.7791606
10627,1.013257,26.861200000000004,0.87,20.53947,0.7546475
10628,1.013257,26.861200000000004,0.94,20.53947,0.7546475
10667,1.022215,28.838350000000002,1.1,20.40725,0.6922641
10785,1.022387,29.00568,1.01,20.50515,0.691456
10923,1.009873,25.53787,1.01,20.64593,0.8005395
11012,1.022387,29.00568,1.05,20.50515,0.691456
11106,1.021717,28.360719999999997,,20.1389,0.6950052
11140,1.010367,28.140069999999998,1.1,19.73405,0.694084
11141,1.010367,28.140069999999998,1.05,19.73405,0.694084
11142,1.010367,28.140069999999998,1.08,19.73405,0.694084
11143,1.010367,28.140069999999998,1.05,19.73405,0.694084
11144,1.010367,28.140069999999998,0.91,19.73405,0.694084
11226,1.022534,29.14615,1.05,20.58835,0.6908162
11236,1.022387,29.00568,1.05,20.50515,0.691456
11257,1.022215,28.838350000000002,1.04,20.40725,0.6922641
11258,1.008925,25.89772,1.04,20.33582,0.7782901
11259,1.008925,25.89772,1.04,20.33582,0.7782901
11260,1.008925,25.89772,1.04,20.33582,0.7782901
11269,1.022215,28.838350000000002,0.87,20.40725,0.6922641
11270,1.022215,28.838350000000002,0.89,20.40725,0.6922641
11271,1.022215,28.838350000000002,0.94,20.40725,0.6922641
11272,1.022215,28.838350000000002,0.97,20.40725,0.6922641
11273,1.022215,28.838350000000002,0.99,20.40725,0.6922641
11274,1.022215,28.838350000000002,1.0,20.40725,0.6922641
11275,1.022215,28.838350000000002,0.94,20.40725,0.6922641
11312,1.022215,28.838350000000002,0.97,20.40725,0.6922641
11313,1.022215,28.838350000000002,0.95,20.40725,0.6922641
11397,0.9848352,20.84531,1.092,14.78747,0.720314
11398,1.010367,28.140069999999998,1.015,19.73405,0.694084
11399,1.030334,31.50027,1.036,22.55789,0.6950344
11400,1.030825,24.64694,1.034,18.03213,0.7097393
11730,1.012143,27.98179,0.94,21.89041,0.7729233
11731,1.012143,27.98179,0.9,21.89041,0.7729233
11732,1.012143,27.98179,0.88,21.89041,0.7729233
11733,1.012143,27.98179,0.94,21.89041,0.7729233
11734,1.012143,27.98179,0.93,21.89041,0.7729233
11735,1.012143,27.98179,0.88,21.89041,0.7729233
11736,1.012143,27.98179,0.98,21.89041,0.7729233
11737,1.012143,27.98179,0.93,21.89041,0.7729233
11738,1.012143,27.98179,0.9,21.89041,0.7729233
11739,1.012143,27.98179,0.98,21.89041,0.7729233
11740,1.012143,27.98179,0.94,21.89041,0.7729233
11741,1.012143,27.98179,0.93,21.89041,0.7729233
11765,1.022215,28.838350000000002,0.986,20.40725,0.6922641
11766,1.022215,28.838350000000002,1.035,20.40725,0.6922641
11772,1.026225,32.446039999999996,1.05,26.32153,0.7905088
11773,1.026225,32.446039999999996,1.1,26.32153,0.7905088
11787,1.022387,29.00568,1.068,20.50515,0.691456
11800,1.021616,28.21039,1.04,22.98819,0.7976423
11801,1.021616,28.21039,1.03,22.98819,0.7976423
11802,1.021616,28.21039,1.06,22.98819,0.7976423
11803,1.021616,28.21039,1.09,22.98819,0.7976423
11804,1.021616,28.21039,1.05,22.98819,0.7976423
11805,1.021616,28.21039,1.01,22.98819,0.7976423
11981,1.022387,29.00568,0.95,20.50515,0.691456
11982,1.022387,29.00568,0.94,20.50515,0.691456
12000,1.023159,29.627910000000004,0.99,24.1101,0.7953436
12001,1.023159,29.627910000000004,0.99,24.1101,0.7953436
12002,1.023159,29.627910000000004,0.98,24.1101,0.7953436
12032,1.022387,29.00568,0.9,20.50515,0.691456
12033,1.022387,29.00568,0.91,20.50515,0.691456
12054,1.021973,27.522219999999997,1.03,19.61529,0.6973837
12055,1.023063,33.61426,1.04,23.24702,0.6759918
12056,0.9977122,21.37243,1.06,15.34639,0.7196925
12079,1.014116,31.07882,1.06,21.25933,0.6745239
12454,1.02199,28.621589999999998,0.417,20.28508,0.6934836
12455,1.02199,28.621589999999998,0.747,20.28508,0.6934836
12499,1.02199,28.621589999999998,1.101,20.28508,0.6934836
12500,1.02199,28.621589999999998,1.07,20.28508,0.6934836
12501,1.02199,28.621589999999998,1.044,20.28508,0.6934836
12639,1.008514,25.56311,0.64,20.08283,0.7789858
12640,1.008514,25.56311,0.64,20.08283,0.7789858
12641,1.022215,28.838350000000002,1.03,20.40725,0.6922641
12818,1.022387,29.00568,0.88,20.50515,0.691456
12820,1.022215,28.838350000000002,1.016,20.40725,0.6922641
12912,1.003414,27.252,0.98,20.52311,0.7505239
12913,1.003414,27.252,0.96,20.52311,0.7505239
13147,1.022215,28.838350000000002,1.07,20.40725,0.6922641
13148,1.022215,28.838350000000002,1.06,20.40725,0.6922641
13198,0.976258,26.99597,0.6579999999999999,18.47931,0.7011682
13199,0.976258,26.99597,0.622,18.47931,0.7011682
13200,0.976258,26.99597,0.67,18.47931,0.7011682
13201,0.976258,26.99597,0.782,18.47931,0.7011682
13202,0.976258,26.99597,0.7440000000000001,18.47931,0.7011682
13203,0.976258,26.99597,0.698,18.47931,0.7011682
13204,0.976258,26.99597,0.71,18.47931,0.7011682
13205,0.976258,26.99597,0.71,18.47931,0.7011682
13246,1.022387,29.00568,1.07,20.50515,0.691456
13247,1.022387,29.00568,,20.50515,0.691456
13310,1.022387,29.00568,0.94,20.50515,0.691456
13312,1.022387,29.00568,0.83,20.50515,0.691456
13411,1.022387,29.00568,1.032,20.50515,0.691456
13412,1.022387,29.00568,0.987,20.50515,0.691456
13413,1.022387,29.00568,1.036,20.50515,0.691456
13414,1.022387,29.00568,0.999,20.50515,0.691456
13456,1.023319,33.12357,1.055,22.95186,0.6771264
13457,1.023319,33.12357,1.02,22.95186,0.6771264
13458,1.023319,33.12357,1.016,22.95186,0.6771264
13459,1.023319,33.12357,1.04,22.95186,0.6771264
13460,1.023319,33.12357,1.107,22.95186,0.6771264
13461,1.023319,33.12357,1.07,22.95186,0.6771264
13462,1.023319,33.12357,1.019,22.95186,0.6771264
13463,1.023319,33.12357,0.98,22.95186,0.6771264
13464,1.023319,33.12357,1.079,22.95186,0.6771264
13480,1.029256,32.9634,,26.88252,0.7923454
13481,1.029256,32.9634,,26.88252,0.7923454
13500,1.005508,26.76153,1.08,20.95688,0.7788075
13501,1.005508,26.76153,,20.95688,0.7788075
13506,1.021488,28.141820000000003,0.94,20.01644,0.6963078
13507,1.021488,28.141820000000003,0.91,20.01644,0.6963078
13917,1.021665,28.310340000000004,1.02,20.1113,0.6953228
13918,1.021665,28.310340000000004,1.0590000000000002,20.1113,0.6953228
13919,1.021665,28.310340000000004,1.0659999999999998,20.1113,0.6953228
14030,1.02858,33.15417,1.03,26.88943,0.7885066
14038,1.02858,33.15417,1.03,26.88943,0.7885066
14042,1.02858,33.15417,1.03,26.88943,0.7885066
14092,1.00669,25.8408,0.92,20.21537,0.7771051
14093,1.00669,25.8408,0.9,20.21537,0.7771051
14102,1.021717,28.360719999999997,0.75,20.1389,0.6950052
14156,0.9981159,25.093790000000002,0.958,19.16511,0.7651811
14208,0.9844378,28.7457,0.949,21.243,0.7506799
14222,1.006425,26.25131,0.96,19.09749,0.7228429
14298,1.022387,29.00568,1.07,20.50515,0.691456
14299,1.022387,29.00568,1.09,20.50515,0.691456
14842,1.016346,27.365140000000004,1.06,21.63513,0.7778937
14979,1.022387,29.00568,0.8170000000000001,20.50515,0.691456
14980,1.022387,29.00568,0.86,20.50515,0.691456
14981,1.022387,29.00568,0.957,20.50515,0.691456
15048,1.022387,29.00568,0.986,20.50515,0.691456
15049,1.022387,29.00568,1.009,20.50515,0.691456
15050,1.022387,29.00568,0.984,20.50515,0.691456
15051,1.022387,29.00568,0.933,20.50515,0.691456
15052,1.022387,29.00568,0.991,20.50515,0.691456
15053,1.022387,29.00568,0.991,20.50515,0.691456
15054,1.022387,29.00568,0.986,20.50515,0.691456
15060,1.022215,28.838350000000002,0.98,20.40725,0.6922641
15094,1.021857,28.466320000000003,1.07,23.19132,0.7972676
15096,1.021857,28.466320000000003,1.07,23.19132,0.7972676
15097,1.012162,29.315710000000003,0.82,20.28205,0.683536
15098,1.012162,29.315710000000003,1.02,20.28205,0.683536
15101,1.012162,29.315710000000003,,20.28205,0.683536
15102,1.012162,29.315710000000003,,20.28205,0.683536
15105,1.012162,29.315710000000003,1.018,20.28205,0.683536
15106,1.012162,29.315710000000003,1.022,20.28205,0.683536
15107,1.012162,29.315710000000003,1.023,20.28205,0.683536
15108,1.012162,29.315710000000003,1.0,20.28205,0.683536
15110,1.012162,29.315710000000003,,20.28205,0.683536
15112,1.012162,29.315710000000003,,20.28205,0.683536
15114,1.012162,29.315710000000003,,20.28205,0.683536
15178,1.021179,25.43315,1.02,18.37337,0.7074356
15179,1.021179,25.43315,1.03,18.37337,0.7074356
15180,1.021179,25.43315,1.05,18.37337,0.7074356
15181,1.021179,25.43315,1.05,18.37337,0.7074356
15182,1.021179,25.43315,1.05,18.37337,0.7074356
15183,1.021179,25.43315,1.04,18.37337,0.7074356
15184,1.021179,25.43315,1.07,18.37337,0.7074356
15185,1.021179,25.43315,1.07,18.37337,0.7074356
15186,1.021179,25.43315,1.07,18.37337,0.7074356
15187,1.021179,25.43315,1.07,18.37337,0.7074356
15188,1.021179,25.43315,1.02,18.37337,0.7074356
15189,1.021179,25.43315,1.01,18.37337,0.7074356
15190,1.021179,25.43315,1.04,18.37337,0.7074356
15191,1.021179,25.43315,1.06,18.37337,0.7074356
15192,1.021179,25.43315,1.06,18.37337,0.7074356
15193,1.021179,25.43315,1.06,18.37337,0.7074356
15194,1.021179,25.43315,1.01,18.37337,0.7074356
15195,1.021179,25.43315,1.03,18.37337,0.7074356
15196,1.021179,25.43315,1.06,18.37337,0.7074356
15197,1.021179,25.43315,1.05,18.37337,0.7074356
15838,1.0218,28.438209999999998,,20.18331,0.6945831
15839,1.0218,28.438209999999998,,20.18331,0.6945831
15840,1.0218,28.438209999999998,,20.18331,0.6945831
15841,1.0218,28.438209999999998,,20.18331,0.6945831
15614,1.021488,28.141820000000003,,20.01644,0.6963078
15616,1.030928,31.10111,1.0,25.45164,0.7938009
15832,1.0218,28.438209999999998,0.85,20.18331,0.6945831
15833,1.0218,28.438209999999998,0.87,20.18331,0.6945831
15834,1.0218,28.438209999999998,0.76,20.18331,0.6945831
15835,1.0218,28.438209999999998,0.7,20.18331,0.6945831
15836,1.0218,28.438209999999998,0.71,20.18331,0.6945831
15837,1.0218,28.438209999999998,0.71,20.18331,0.6945831
15842,1.0218,28.438209999999998,0.88,20.18331,0.6945831
15843,1.0218,28.438209999999998,0.8,20.18331,0.6945831
15844,1.0218,28.438209999999998,0.75,20.18331,0.6945831
15845,1.0218,28.438209999999998,0.72,20.18331,0.6945831
15846,1.0218,28.438209999999998,0.76,20.18331,0.6945831
15847,1.0218,28.438209999999998,,20.18331,0.6945831
15848,1.0218,28.438209999999998,,20.18331,0.6945831
15849,1.0218,28.438209999999998,,20.18331,0.6945831
15850,1.0218,28.438209999999998,,20.18331,0.6945831
15851,1.0218,28.438209999999998,,20.18331,0.6945831
16106,1.030334,31.50027,1.02,22.55789,0.6950344
16107,1.030334,31.50027,1.02,22.55789,0.6950344
16108,1.030334,31.50027,1.02,22.55789,0.6950344
16109,1.030334,31.50027,0.99,22.55789,0.6950344
16140,1.022215,28.838350000000002,1.03,20.40725,0.6922641
16141,1.022215,28.838350000000002,1.03,20.40725,0.6922641
16142,1.022215,28.838350000000002,1.02,20.40725,0.6922641
16143,1.022215,28.838350000000002,1.02,20.40725,0.6922641
16144,1.022215,28.838350000000002,1.02,20.40725,0.6922641
16145,1.022215,28.838350000000002,1.03,20.40725,0.6922641
16146,1.022215,28.838350000000002,1.05,20.40725,0.6922641
16147,1.022215,28.838350000000002,1.02,20.40725,0.6922641
16148,1.022215,28.838350000000002,1.03,20.40725,0.6922641
16149,1.022215,28.838350000000002,1.02,20.40725,0.6922641
16346,1.022387,29.00568,1.01,20.50515,0.691456
16355,1.022387,29.00568,1.0,20.50515,0.691456
16356,1.022387,29.00568,1.0,20.50515,0.691456
16357,1.022387,29.00568,0.95,20.50515,0.691456
16358,1.022387,29.00568,0.65,20.50515,0.691456
16359,1.022387,29.00568,0.6,20.50515,0.691456
16360,1.022387,29.00568,0.2,20.50515,0.691456
16382,1.022215,28.838350000000002,1.08,20.40725,0.6922641
16383,1.022215,28.838350000000002,1.09,20.40725,0.6922641
16384,1.022215,28.838350000000002,1.09,20.40725,0.6922641
16399,0.9974107,26.535469999999997,1.01,20.00299,0.7557778
16400,0.9974107,26.535469999999997,1.04,20.00299,0.7557778
16401,0.9974107,26.535469999999997,1.03,20.00299,0.7557778
16402,0.9974107,26.535469999999997,1.08,20.00299,0.7557778
16403,0.9787413,22.8167,1.03,16.65493,0.7457991
16404,0.9974107,26.535469999999997,1.02,20.00299,0.7557778
16487,1.009279,25.39676,0.95,19.97757,0.7793868
16540,1.022765,29.20046,1.05,23.77536,0.7960887
16541,1.022765,29.20046,1.071,23.77536,0.7960887
16551,1.022387,29.00568,1.0,20.50515,0.691456
16629,1.013443,27.02394,0.898,21.31883,0.7784228
16630,1.013443,27.02394,0.912,21.31883,0.7784228
16631,1.013443,27.02394,0.913,21.31883,0.7784228
16632,1.013443,27.02394,0.923,21.31883,0.7784228
16648,1.022534,29.14615,1.1,20.58835,0.6908162
16649,1.022534,29.14615,1.11,20.58835,0.6908162
16650,1.022534,29.14615,0.97,20.58835,0.6908162
16653,1.022215,28.838350000000002,1.069,20.40725,0.6922641
16654,1.022215,28.838350000000002,1.02,20.40725,0.6922641
16755,1.022387,29.00568,1.04,20.50515,0.691456
16756,1.022387,29.00568,1.03,20.50515,0.691456
16761,1.03764,35.473349999999996,0.96,28.81077,0.7827194
16762,1.018264,24.91084,0.93,19.72057,0.7774466
16763,1.013704,26.36169,0.81,20.7661,0.7770884
16778,1.021665,28.310340000000004,,20.1113,0.6953228
16779,1.021665,28.310340000000004,,20.1113,0.6953228
16861,1.022387,29.00568,1.08,20.50515,0.691456
16893,1.022387,29.00568,1.08,20.50515,0.691456
17142,1.022387,29.00568,1.07,20.50515,0.691456
17143,1.008514,25.56311,0.92,20.08283,0.7789858
17144,1.008514,25.56311,0.94,20.08283,0.7789858
17145,1.008514,25.56311,0.94,20.08283,0.7789858
17146,1.008514,25.56311,0.9,20.08283,0.7789858
17147,1.008514,25.56311,0.87,20.08283,0.7789858
17255,1.022387,29.00568,1.006,20.50515,0.691456
17256,1.022387,29.00568,1.026,20.50515,0.691456
17257,1.022387,29.00568,1.036,20.50515,0.691456
17258,1.022387,29.00568,1.026,20.50515,0.691456
17259,1.022387,29.00568,0.998,20.50515,0.691456
17716,1.011172,25.21076,1.04,17.94844,0.7040701
17717,1.011172,25.21076,1.02,17.94844,0.7040701
17766,0.9805867,24.96598,0.96,18.9024,0.7721154
17767,1.022444,32.79146,0.84,26.44637,0.7887978
17768,1.028832,31.68245,1.0,25.84456,0.7928771
17769,1.022444,32.79146,0.94,26.44637,0.7887978
17770,1.021801,31.47923,0.88,25.47234,0.7919151
17771,1.027392,31.042559999999998,1.02,25.31867,0.7938662
17772,1.016154,25.18566,1.04,19.98211,0.7807797
17869,1.022387,29.00568,0.69,20.50515,0.691456
17870,1.022387,29.00568,0.82,20.50515,0.691456
17871,1.022387,29.00568,0.88,20.50515,0.691456
17872,1.022387,29.00568,0.96,20.50515,0.691456
17873,1.022387,29.00568,0.98,20.50515,0.691456
17874,1.022387,29.00568,0.97,20.50515,0.691456
17875,1.022387,29.00568,1.08,20.50515,0.691456
17885,1.022387,29.00568,1.099,20.50515,0.691456
17886,1.022387,29.00568,0.94,20.50515,0.691456
17887,1.022387,29.00568,1.02,20.50515,0.691456
17888,1.022387,29.00568,1.04,20.50515,0.691456
17889,1.022387,29.00568,1.06,20.50515,0.691456
17890,1.022387,29.00568,1.08,20.50515,0.691456
18010,0.9284115,15.246279999999999,1.05,10.81777,0.7642463
18011,0.9598721,20.03467,1.01,14.53282,0.7557082
18012,0.9797408,26.78107,1.09,19.54848,0.7450302
18013,1.022387,29.00568,1.1,20.50515,0.691456
18064,0.983199,23.6822,0.74,17.52851,0.7528033
18065,1.037406,35.41542,0.82,28.73205,0.7820335
18066,1.0113,28.00493,1.0,21.88459,0.7727235
18067,1.0113,28.00493,0.98,21.88459,0.7727235
18068,1.0113,28.00493,1.02,21.88459,0.7727235
18069,1.0113,28.00493,0.98,21.88459,0.7727235
18070,1.0113,28.00493,0.98,21.88459,0.7727235
18113,1.023319,33.12357,0.924,22.95186,0.6771264
18131,1.02199,28.621589999999998,1.11,20.28508,0.6934836
18133,0.9848352,20.84531,0.89,14.78747,0.720314
18134,0.9999385,27.72651,0.91,19.14425,0.6905099
18135,1.009046,29.46186,0.91,20.52538,0.6904309
18136,1.010988,27.13156,0.89,19.12466,0.6972253
18137,1.022504,32.99923,0.81,22.90987,0.6789747
18164,1.006625,30.99111,0.89,23.85246,0.7645896
18165,1.006625,30.99111,0.92,23.85246,0.7645896
18166,1.006625,30.99111,0.89,23.85246,0.7645896
18171,1.013999,32.57761,1.0,25.12539,0.7605991
18172,1.013999,32.57761,1.0,25.12539,0.7605991
18173,1.013999,32.57761,1.04,25.12539,0.7605991
18174,1.013999,32.57761,1.0,25.12539,0.7605991
18175,1.009991,23.09525,0.825,16.6443,0.7135518
18176,1.009991,23.09525,0.892,16.6443,0.7135518
18177,1.009991,23.09525,0.895,16.6443,0.7135518
18178,1.009991,23.09525,0.92,16.6443,0.7135518
18179,1.009991,23.09525,0.952,16.6443,0.7135518
18191,1.026284,33.224650000000004,0.97,25.75806,0.755414
18192,1.00529,28.540460000000003,0.95,21.5598,0.7514367
18233,1.021488,28.141820000000003,1.02,20.01644,0.6963078
18234,1.021488,28.141820000000003,1.03,20.01644,0.6963078
18235,1.021488,28.141820000000003,0.99,20.01644,0.6963078
18358,0.9747923,23.5416,0.64,17.75766,0.7738162
18360,1.022387,29.00568,0.925,20.50515,0.691456
18361,1.022387,29.00568,0.69,20.50515,0.691456
18362,1.022387,29.00568,0.7,20.50515,0.691456
18363,1.022387,29.00568,0.75,20.50515,0.691456
18364,1.022387,29.00568,0.82,20.50515,0.691456
18365,1.022387,29.00568,0.83,20.50515,0.691456
18366,1.022387,29.00568,0.82,20.50515,0.691456
18367,1.022387,29.00568,0.81,20.50515,0.691456
18368,1.022387,29.00568,0.8370000000000001,20.50515,0.691456
18369,1.022387,29.00568,0.919,20.50515,0.691456
18425,1.011445,27.36333,0.841,21.43674,0.7745466
18456,1.02199,28.621589999999998,0.71,20.28508,0.6934836
18457,1.02199,28.621589999999998,0.97,20.28508,0.6934836
18458,1.02199,28.621589999999998,0.72,20.28508,0.6934836
18459,1.02199,28.621589999999998,0.89,20.28508,0.6934836
18547,1.0017,27.723419999999997,1.0,21.42116,0.7713626
18548,1.0017,27.723419999999997,1.05,21.42116,0.7713626
18591,1.022215,28.838350000000002,0.99,20.40725,0.6922641
18592,1.022215,28.838350000000002,1.02,20.40725,0.6922641
18593,1.022215,28.838350000000002,1.03,20.40725,0.6922641
18855,1.013405,26.98732,1.06,20.62722,0.7542199
18897,1.0218,28.438209999999998,0.855,20.18331,0.6945831
18972,1.0256,31.74255,0.98,25.77408,0.7917048
18973,1.0256,31.74255,0.985,25.77408,0.7917048
18974,1.0256,31.74255,0.994,25.77408,0.7917048
18975,1.0256,31.74255,0.99,25.77408,0.7917048
19092,1.022387,29.00568,1.0,20.50515,0.691456
19093,1.022387,29.00568,1.085,20.50515,0.691456
19094,1.022387,29.00568,1.064,20.50515,0.691456
19198,1.011009,25.07789,1.0,17.86855,0.7047632
19200,1.011009,25.07789,1.0,17.86855,0.7047632
19202,1.026225,32.446039999999996,1.03,26.32153,0.7905088
19244,1.022215,28.838350000000002,1.061,20.40725,0.6922641
19291,1.010764,23.66972,1.09,16.99361,0.7103011
19342,0.9769396,24.92611,0.97,18.75318,0.77011
19344,0.9769396,24.92611,1.09,18.75318,0.77011
19345,0.9769396,24.92611,1.11,18.75318,0.77011
19346,1.001526,27.56055,0.98,21.3034,0.7717889
19348,1.001526,27.56055,1.07,21.3034,0.7717889
19349,1.001526,27.56055,1.09,21.3034,0.7717889
19455,1.021794,28.4158,1.07,23.14952,0.7972943
19456,1.021794,28.4158,1.08,23.14952,0.7972943
19467,1.022215,28.838350000000002,1.06,20.40725,0.6922641
19468,1.022215,28.838350000000002,1.1,20.40725,0.6922641
19469,1.022215,28.838350000000002,1.12,20.40725,0.6922641
19470,1.022215,28.838350000000002,1.1,20.40725,0.6922641
19498,1.022215,28.838350000000002,1.04,20.40725,0.6922641
19499,1.022215,28.838350000000002,1.04,20.40725,0.6922641
19551,1.022215,28.838350000000002,1.022,20.40725,0.6922641
19552,1.022215,28.838350000000002,1.03,20.40725,0.6922641
19592,1.029851,33.74736,0.92,27.41813,0.7889033
19593,1.029851,33.74736,0.94,27.41813,0.7889033
19594,1.029851,33.74736,1.01,27.41813,0.7889033
19595,1.029851,33.74736,1.04,27.41813,0.7889033
19596,1.029851,33.74736,1.01,27.41813,0.7889033
19597,1.029851,33.74736,1.0,27.41813,0.7889033
19598,1.029851,33.74736,1.0,27.41813,0.7889033
19615,1.02199,28.621589999999998,1.03,20.28508,0.6934836
19616,1.02199,28.621589999999998,1.03,20.28508,0.6934836
19617,1.02199,28.621589999999998,1.03,20.28508,0.6934836
19820,1.022215,28.838350000000002,1.03,20.40725,0.6922641
19827,0.9805867,24.96598,0.65,18.9024,0.7721154
19828,0.9805867,24.96598,0.96,18.9024,0.7721154
19829,0.9805867,24.96598,0.94,18.9024,0.7721154
19830,0.9805867,24.96598,0.72,18.9024,0.7721154
19831,0.9805867,24.96598,0.96,18.9024,0.7721154
19832,0.9805867,24.96598,0.86,18.9024,0.7721154
19833,1.022444,32.79146,0.84,26.44637,0.7887978
19834,1.022444,32.79146,0.89,26.44637,0.7887978
19835,1.028832,31.68245,1.0,25.84456,0.7928771
19836,1.028832,31.68245,0.99,25.84456,0.7928771
19837,1.028832,31.68245,0.9,25.84456,0.7928771
19838,1.022444,32.79146,0.94,26.44637,0.7887978
19839,1.022444,32.79146,0.89,26.44637,0.7887978
19840,1.021801,31.47923,0.88,25.47234,0.7919151
19841,1.021801,31.47923,0.86,25.47234,0.7919151
19842,1.027392,31.042559999999998,1.02,25.31867,0.7938662
19843,1.027392,31.042559999999998,1.0,25.31867,0.7938662
19844,1.027392,31.042559999999998,0.96,25.31867,0.7938662
19858,1.02199,28.621589999999998,0.985,20.28508,0.6934836
19861,1.02199,28.621589999999998,0.885,20.28508,0.6934836
19890,1.008883,25.89771,1.044,20.33669,0.7783557
19913,1.013933,29.02611,0.55,22.66524,0.7701263
19914,1.024602,30.3003,0.75,24.69713,0.7955075
19915,1.024662,30.99973,0.64,25.19511,0.7931905
19916,1.024602,30.3003,0.92,24.69713,0.7955075
19917,1.024602,30.3003,0.97,24.69713,0.7955075
19918,1.024602,30.3003,0.82,24.69713,0.7955075
19919,1.024602,30.3003,0.83,24.69713,0.7955075
19920,1.024602,30.3003,0.97,24.69713,0.7955075
19921,1.024602,30.3003,0.985,24.69713,0.7955075
19928,1.022215,28.838350000000002,0.95,20.40725,0.6922641
19929,1.022215,28.838350000000002,1.0,20.40725,0.6922641
20126,1.018868,29.98994,0.974,24.27444,0.7944299
20127,1.00106,27.13366,1.001,20.99084,0.7727897
20128,1.00106,27.13366,1.024,20.99084,0.7727897
20129,1.00106,27.13366,1.011,20.99084,0.7727897
20130,1.00106,27.13366,1.019,20.99084,0.7727897
20131,1.00106,27.13366,1.02,20.99084,0.7727897
20132,1.018868,29.98994,0.969,24.27444,0.7944299
20133,1.00106,27.13366,1.0,20.99084,0.7727897
20134,1.00106,27.13366,1.013,20.99084,0.7727897
20135,1.00106,27.13366,0.998,20.99084,0.7727897
20136,1.00106,27.13366,1.0,20.99084,0.7727897
20137,1.00106,27.13366,0.997,20.99084,0.7727897
20347,1.029543,31.539550000000002,1.06,25.70675,0.7916753
20348,1.029543,31.539550000000002,1.06,25.70675,0.7916753
20371,1.021488,28.141820000000003,0.94,20.01644,0.6963078
20448,1.022215,28.838350000000002,1.02,20.40725,0.6922641
20449,1.022215,28.838350000000002,1.06,20.40725,0.6922641
20456,1.011009,25.07789,1.074,17.86855,0.7047632
20457,1.011009,25.07789,1.088,17.86855,0.7047632
20458,1.011009,25.07789,1.088,17.86855,0.7047632
20459,1.011009,25.07789,1.092,17.86855,0.7047632
20460,1.011009,25.07789,1.098,17.86855,0.7047632
20461,1.011009,25.07789,1.06,17.86855,0.7047632
20462,1.011009,25.07789,1.056,17.86855,0.7047632
20463,1.011009,25.07789,1.039,17.86855,0.7047632
20464,1.011009,25.07789,1.074,17.86855,0.7047632
20465,1.011009,25.07789,1.088,17.86855,0.7047632
20466,1.011009,25.07789,1.088,17.86855,0.7047632
20467,1.011009,25.07789,1.092,17.86855,0.7047632
20468,1.011009,25.07789,1.098,17.86855,0.7047632
